danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,artist_name,lyrics
0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,audio_features,6YUTL4dYpB9xZO5qExPf05,spotify:track:6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,222533,4,EDM,Summer,Calvin Harris,"When I met you in the summer
To my heartbeat sound
We fell in love
As the leaves turn brown

And we could be together baby
As long as skies are blue
You act so innocent now
But you lied so soon
When I met you in the summer

When I met you in the summer
To my heartbeat sound
We fell in love
As the leaves turn brown

And we could be together baby
As long as skies are blue
You act so innocent now
But you lied so soon
When I met you in the summer

Summer

When I met you in the summer
(Summer)
(Hey)
(Love)
(Hey)

Summer
(Summer)
(Hey)
(Love)
(Hey...)"
0.88,0.751,7,-4.258,0,0.0874,0.177,6.43E-05,0.106,0.884,117.948,audio_features,2tnVG71enUj33Ic2nFN6kZ,spotify:track:2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606,4,EDM,Ride It,Regard,"(Ride it, we're all alone)
(Ride it, just lose control)
(Ride it, ride it, come touch my soul)
(Ride it, ride it, let me feel you)
Ride it, turn the lights down low
Ride it, from head to toe
Ride it, ride it, come touch my soul
Ride it, ride it, let me feel you

It's been about a month and twenty days
And we're going 'round and 'round, just playing silly games
Now you're saying, slow it down, not right now
Then ya wink at me and walk away
Now, let it be, let it be, let it be known
Hold on, don't go
Touching and teasing me, telling me no
But this time I need to feel you

Ride it, we're all alone
Ride it, just lose control
Ride it, ride it, come touch my soul
Ride it, ride it, let me feel you
Ride it, turn the lights down low
Ride it, from head to toe
Ride it, ride it, come touch my soul
Ride it, ride it, let me feel you

Movida was the club on Saturday
Ya actin' like a diva, sayin' you don't wanna pay
It's gotta be ya feisty style, raised eyebrow
I love it when you look at me that way
Now we're in, you order a mojito at the bar
We applying lippy cause it came off from the glass
The DJ plays your favorite song, Kanye's on
Now ya beckoning for me to dance
Mmm, pullin' me, pullin' me, pullin' me close
Just close your eyes, girl
Whispering, tellin' me we gotta go
Won't you take me home, I wanna

Ride it, we're all alone
Ride it, just lose control
Ride it, ride it, come touch my soul
Ride it, ride it, let me feel you
Ride it, turn the lights down low
Ride it, from head to toe
Ride it, ride it, come touch my soul
Ride it, ride it, let me feel you

Ride it, we're all alone
Ride it, just lose control
Ride it, ride it, come touch my soul
Ride it, ride it, let me feel you
Ride it, turn the lights down low
Ride it, from head to toe
Ride it, ride it, come touch my soul
Ride it, ride it, let me feel you

Won't you take me home, I wanna
Ride it, we're all alone
Ride it, just lose control
Ride it, ride it, come touch my soul
Ride it, ride it, let me feel you
Ride it, turn the lights down low
Ride it, from head to toe
Ride it, ride it, come touch my soul
Ride it, ride it, let me feel you"
0.579,0.736,6,-3.863,0,0.0527,0.31,0,0.198,0.613,127.999,audio_features,2P4OICZRVAQcYAV2JReRfj,spotify:track:2P4OICZRVAQcYAV2JReRfj,https://api.spotify.com/v1/tracks/2P4OICZRVAQcYAV2JReRfj,https://api.spotify.com/v1/audio-analysis/2P4OICZRVAQcYAV2JReRfj,230613,4,EDM,Waiting For Love,Avicii,"Where there's a will, there's a way, kind of beautiful
And every night has its day, so magical
And if there's love in this life, there's no obstacle
That can't be defeated

For every tyrant a tear for the vulnerable
In every lost soul the bones of a miracle
For every dreamer a dream we're unstoppable
With something to believe in

Monday left me broken
Tuesday I was through with hoping
Wednesday my empty arms were open
Thursday waiting for love, waiting for love
Thank the stars it's Friday
I'm burning like a fire gone wild on Saturday
Guess I won't be coming to church on Sunday
I'll be waiting for love, waiting for love
To come around

We are one of a kind irreplaceable
How did I get so blind and so cynical
If there's love in this life we're unstoppable
No, we can't be defeated

Monday left me broken
Tuesday I was through with hoping
Wednesday my empty arms were open
Thursday waiting for love, waiting for love
Thank the stars it's Friday
I'm burning like a fire gone wild on Saturday
Guess I won't be coming to church on Sunday
I'll be waiting for love, waiting for love
To come around"
0.646,0.741,5,-4.973,0,0.034,0.0275,0,0.312,0.571,123.077,audio_features,6h5PAsRni4IRlxWr6uDPTP,spotify:track:6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/tracks/6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/audio-analysis/6h5PAsRni4IRlxWr6uDPTP,203000,4,EDM,More Than You Know,Axwell /\ Ingrosso,"I just need to get it off my chest
Yeah, more than you know
Yeah, more than you know
You should know that baby you're the best
Yeah, more than you know
Yeah, more than you know

I saw it coming, from miles away
I better speak up if I got something to say
'Cause it ain't over, until she sings
You had your reasons, you had a few
But you knew that I would go anywhere for you
'Cause it ain't over, until she sings

I just need to get it off my chest
Yeah, more than you know
Yeah, more than you know
You should know that baby you're the best
Yeah, more than you know
Yeah, more than you know

I just...
I just...

Your good intentions are sweet and pure
But they can never tame a fire like yours
No it ain't over, until she sings
Right where you wanted, down on my knees
You got me begging, pretty baby set me free
'Cause it ain't over, until she sings

Come a little closer, let me taste your smile
Until the morning lights
Ain't no going back the way you look tonight
I see it in your eyes

I just need to get it off my chest
Yeah, more than you know
Yeah, more than you know
You should know that baby you're the best
Yeah, more than you know
Yeah, more than you know

Yeah, more than you know
Yeah, more than you know
Yeah, more than you know
Yeah, more than you know
Yeah, more than you know
Yeah, more than you know
Yeah, more than you know
Yeah, more than you know

I just...

I just need to get it off my chest
Yeah, more than you know
Yeah, more than you know
You should know that baby you're the best
Yeah, more than you know
Yeah, more than you know"
0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,audio_features,23L5CiUhw2jV1OIMwthR3S,spotify:track:23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,195707,4,EDM,In the Name of Love,Martin Garrix,"If I told you this was only gonna hurt
If I warned you that the fire's gonna burn
Would you walk in? Would you let me do it first?
Do it all in the name of love
Would you let me lead you even when you're blind?
In the darkness, in the middle of the night
In the silence, when there's no one by your side
Would you call in the name of love?

In the name of love, name of love
In the name of love, name of love

In the name of
Love
In the name, name
Love
In the name, name
Love

If I told you we could bathe in all the lights
Would you rise up, come and meet me in the sky?
Would you trust me when you're jumping from the heights?
Would you fall in the name of love?
When there's madness, when there's poison in your head
When the sadness leaves you broken in your bed
I will hold you in the depths of your despair
And it's all in the name of love

In the name of love, name of love
In the name of love, name of love

In the name of
Love
In the name, name
Love
In the name, name
Love

I wanna testify
Scream in the holy light
You bring me back to life
And it's all in the name of love
I wanna testify
Scream in the holy light
You bring me back to life
And it's all in the name of love

In the name of love, name of love
In the name of love, name of love

In the name of
Love
In the name, name
Love
In the name, name
Love
In the name of
Love
In the name, name
Love
In the name of
Love
In the name of
Love
In the name of
Love"
0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,audio_features,1i1fxkWeaMmKEB4T7zqbzK,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,208373,4,EDM,Don't Let Me Down,The Chainsmokers,"Crashing, hit a wall
Right now I need a miracle
Hurry up now, I need a miracle
Stranded, reaching out
I call your name but you're not around
I say your name but you're not around

I need you, I need you, I need you right now
Yeah, I need you right now
So don't let me, don't let me, don't let me down
I think I'm losing my mind now
It's in my head, darling, I hope
That you'll be here, when I need you the most
So don't let me, don't let me, don't let me down
D-don't let me down

Don't let me down
Don't let me down, down, down
Don't let me down, don't let me down, down, down

Running out of time
I really thought you were on my side
But now there's nobody by my side

I need you, I need you, I need you right now
Yeah, I need you right now
So don't let me, don't let me, don't let me down
I think I'm losing my mind now
It's in my head, darling, I hope
That you'll be here, when I need you the most
So don't let me, don't let me, don't let me down
D-don't let me down

Don't let me down
Don't let me down, down, down
Don't let me down, down, down
Don't let me down, down, down
Don't let me down, don't let me down, down, down

Oh, I think I'm losing my mind now, yeah
Oh, I think I'm losing my mind now, yeah

I need you, I need you, I need you right now
Yeah, I need you right now
So don't let me, don't let me, don't let me down
I think I'm losing my mind now
It's in my head, darling, I hope
That you'll be here, when I need you the most
So don't let me, don't let me, don't let me down
Don't let me down

Yeah, don't let me down
Yeah, don't let me down
Don't let me down, oh, no
Said don't let me down
Don't let me down
Don't let me down, down, down

Don't let me down, down, down"
0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97E-06,0.11,0.159,179.642,audio_features,698ItKASDavgwZ3WjaWjtz,spotify:track:698ItKASDavgwZ3WjaWjtz,https://api.spotify.com/v1/tracks/698ItKASDavgwZ3WjaWjtz,https://api.spotify.com/v1/audio-analysis/698ItKASDavgwZ3WjaWjtz,212107,4,EDM,Faded,Alan Walker,"You were the shadow to my light
Did you feel us?
Another star
You fade away
Afraid our aim is out of sight
Wanna see us
Alight

Where are you now?
Where are you now?
Where are you now?
Was it all in my fantasy?
Where are you now?
Were you only imaginary?

Where are you now?
Atlantis
Under the sea
Under the sea
Where are you now?
Another dream
The monster's running wild inside of me
I'm faded
I'm faded
So lost, I'm faded
I'm faded
So lost, I'm faded

These shallow waters never met what I needed
I'm letting go a deeper dive
Eternal silence of the sea, I'm breathing
Alive

Where are you now?
Where are you now?
Under the bright but faded lights
You've set my heart on fire
Where are you now?
Where are you now?

Where are you now?
Atlantis
Under the sea
Under the sea
Where are you now?
Another dream
The monster's running wild inside of me
I'm faded
I'm faded
So lost, I'm faded
I'm faded
So lost, I'm faded"
0.792,0.717,0,-4.759,0,0.0393,0.0927,3.59E-05,0.226,0.466,121.985,audio_features,1A8j067qyiNwQnZT0bzUpZ,spotify:track:1A8j067qyiNwQnZT0bzUpZ,https://api.spotify.com/v1/tracks/1A8j067qyiNwQnZT0bzUpZ,https://api.spotify.com/v1/audio-analysis/1A8j067qyiNwQnZT0bzUpZ,195547,4,EDM,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,"Money rains from the sky above
But keep the change cause I've got enough
A little time and some tenderness
You'll never buy my love

No other thing that's as precious to
No other, there's no other
Than a heart that feels and a heart that's true
Something that you got to know, this girl...

Woah!
Take my hand
Or them over
Take my hand, you
Or-or them over
Take my hand, you
Or them over
Take my hand
Or them over

These presents don't really come for free
Your paychecks don't mean that much to me
Just take my hand and hold me tight
You'll never buy my love

You buy me this and you buy me that
To win over, win me over
You got me wrong and that's a fact
Something that you've got to know, this...

Will you realize when I'm gone
That I dance to a different song
Will you realize when I'm gone
That I dance to a different song
It's a shame but I've got to go

Woah!
Take my hand
Or them over
Take my hand, you
Or-or them over
Take my hand, you
Or them over
Take my hand
Or them over"
0.646,0.823,2,-4.123,0,0.0394,0.213,0,0.322,0.418,128.035,audio_features,7MmG8p0F9N3C4AXdK6o6Eb,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,https://api.spotify.com/v1/tracks/7MmG8p0F9N3C4AXdK6o6Eb,https://api.spotify.com/v1/audio-analysis/7MmG8p0F9N3C4AXdK6o6Eb,227267,4,EDM,Outside (feat. Ellie Goulding),Calvin Harris,"Look at what you've done
Stand still, falling away from me
When it takes so long
Fire's out, what do you want to be?

Now I'm holdin' on
Myself was never enough for me
Gotta be so strong
There's a power in what you do
Now, every other day I'll be watching you

I'll show you what it feels like
Now I'm on the outside
We did everything right
Now I'm on the outside
I'll show you what it feels like
Now I'm on the outside
We did everything right
Now I'm on the outside

So, you give me no reason
For me to stay close to you
Tell me what lovers do
How are we still breathing?
It's never for us to choose
I'll be the strength in you

Now I'm holding on (I'm holding on)
Myself was never enough for me
Gotta be so strong
There's a power in what you do
Now, every other day I'll be watching you

I'll show you what it feels like
Now I'm on the outside
We did everything right
Now I'm on the outside
I'll show you what it feels like
Now I'm on the outside
We did everything right
Now I'm on the outside

I'll show you what it feels like
Now I'm on the outside
I'll show you what it feels like

Show you what it feels like
Now I'm on the outside
We did everything right
Now I'm on the outside"
0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130,audio_features,3C0nOe05EIt1390bVABLyN,spotify:track:3C0nOe05EIt1390bVABLyN,https://api.spotify.com/v1/tracks/3C0nOe05EIt1390bVABLyN,https://api.spotify.com/v1/audio-analysis/3C0nOe05EIt1390bVABLyN,284867,4,EDM,On The Floor,Jennifer Lopez,"[Pitbull (Jennifer Lopez):]
J-Lo!
Ya tÃº sabes, no es mÃ¡s nada
(It's a new generation)
Mr. Worldwide!
(Of party people)
Yeah, get on the floor, dale
Get on the floor, RedOne
(Let me introduce you to my party people in the club, ha!)

[Pitbull:]
I'm loose (I'm loose)
And everybody knows I get off the chain
Babe, it's the truth (It's the truth)
I'm like Inception, I play with your brain
So I don't sleep or snooze (Snooze)
I don't play no games so d-d-don't-don't-don't get it confused, no
'Cause you will lose, yeah
Now, now pu-pu-pu-pu-pump it up
And back it up, like a Tonka truck, dale!

[Jennifer Lopez {Pitbull} *Both*:]
If you go hard, you gotta get on the floor (Hey)
If you're a party freak, then step on the floor {Yeah}
If you're an animal, then tear up the floor
Break a sweat on the floor, yeah, we work on the floor {Ah}
Don't stop, keep it moving, put your drinks up {Woo!}
Pick your body up and drop it on the floor (Hey)
Let the rhythm change your world on the floor {Hahaha}
You know we're running shit tonight on the floor
*Brazil, Morocco, London to Ibiza*
*Straight to L.A., New York, Vegas to Africa* {Ah}

[Jennifer Lopez (Pitbull):]
Dance the night away
Live your life, and stay young on the floor (Hahaha)
Dance the night away
Grab somebody, drink a little more
(AsÃ­ mismo, asÃ­ me gusta, asÃ­ me gusta, asÃ­ me gusta)
La-la-la-la-la-la-la-la-la-la-la-la-la-la
Tonight, we gon' be it on the floor (Woo!)
La-la-la-la-la-la-la-la-la-la-la-la-la-la
Tonight, we gon' be it on the floor (Let's rock)

[Jennifer Lopez {Pitbull} *Both*:]
I know you got it, clap your hands on the floor (Hey)
And keep on rocking, rock it up on the floor {Yeah}
If you're a criminal, kill it on the floor
Steal it quick on the floor, on the floor {Yeah}
Don't stop, keep it moving, put your drinks up {Woo!}
It's getting ill, it's getting sick on the floor (Hey)
We never quit, we never rest on the floor {Yeah}
If I am not wrong, we'll probably die on the floor
*Brazil, Morocco, London to Ibiza*
*Straight to L.A., New York, Vegas to Africa* {Dale}

[Jennifer Lopez (Pitbull):]
Dance the night away
Live your life, and stay young on the floor (Ha, dale, asÃ­ me gusta)
Dance the night away
Grab somebody, drink a little more
(Dale, asÃ­ me gusta, asÃ­ me gusta, asÃ­ me gusta)
La-la-la-la-la-la-la-la-la-la-la-la-la-la
Tonight, we gon' be it on the floor (Let's rock)
La-la-la-la-la-la-la-la-la-la-la-la-la-la
Tonight, we gon' be it on the floor (Let's rock)
La-la-la-la-la-la-la-la-la-la-la-la-la-la
Tonight, we gon' be it on the floor
La-la-la-la-la-la-la-la-la-la-la-la-la-la
Tonight, we gon' be it on the floor (Woo!)

[Pitbull:]
That badonkadonk is like a trunk full of bass on an old school Chevy
Seven-trey donkey donk (Yeah)
All I need is some vodka and some chonky Coke
And watch, shit gon' get Donkey Konged (Hahaha)
Baby, if you're ready for things to get heavy
I get on the floor and act a fool if you let me, dale
Don't believe me, just bet me (Hahaha)
My name ain't Keith, but I see why you sweat me (Hahaha)
L.A., Miami, New York
Say no more, get on the floor (Woo)

[Jennifer Lopez (Pitbull):]
Dance the night away
Live your life, and stay young on the floor
Dance the night away
Grab somebody, drink a little more
La-la-la-la-la-la-la-la-la-la-la-la-la-la (Let's rock)
Tonight, we gon' be it on the floor
La-la-la-la-la-la-la-la-la-la-la-la-la-la (Let's rock)
Tonight, we gon' be it on the floor
La-la-la-la-la-la-la-la-la-la-la-la-la-la (Woo!)
Tonight, we gon' be it on the floor
La-la-la-la-la-la-la-la-la-la-la-la-la-la (Let's rock)
Tonight, we gon' be it on the floor (Woo!)
Tonight, we gon' be it on the floor
Tonight, we gon' be it on the floor"
0.794,0.811,6,-8.966,0,0.038,0.0426,1.07E-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4,EDM,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,"Like the legend of the Phoenix
All ends with beginnings
What keeps the planets spinning (uh)
The force from the beginning

(Look)

We've come too far to give up who we are
So let's raise the bar and our cups to the stars

She's up all night to the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky

We're up all night to the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky

We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky

The present has no ribbon
Your gift keeps on giving,
What is this I'm feeling?
If you wanna leave I'm with it (ah)

We've come too far to give up who we are
So let's raise the bar and our cups to the stars

She's up all night to the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky

We're up all night to the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky

We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky

(We're up all night to get
We're up all night to get
We're up all night to get
We're up all night to get)

(We're up all night to get (together)
We're up all night to get (let's get funked again)
We're up all night to get lucky
We're up all night to get lucky)

(We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky)

(We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky)

We've (we're up all night to get lucky)
Come too far (we're up all night to get lucky)
To give up (we're up all night to get lucky)
Who we are (we're up all night to get lucky)
So let's (we're up all night to get lucky)
Raise the bar (we're up all night to get lucky)
And our cups (we're up all night to get lucky)
To the stars (we're up all night to get lucky)

She's up all night to the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky

We're up all night to the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky

We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky

We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky"
0.694,0.77,6,-5.335,1,0.149,0.176,1.10E-05,0.118,0.163,125.905,audio_features,0E9ZjEAyAwOXZ7wJC0PD33,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,184560,4,EDM,In My Mind,Dynoro,"And in my mind, in my head
This is where we all came from
The dreams we have, the love we share
This is what we're waiting for

And in my mind, in my head
This is where we all came from
The dreams we have, the love we share
This is what we're waiting for

In my mind, in my head
This is where we all came from
In my mind, in my head
This is where we all came from

In my mind, in my head
This is where we all came from
The dreams we have, the love we share
This is what we're waiting for

In my mind, in my head
This is where we all came from
In my mind, in my head
This is where we all came from

And in my mind, in my head
This is where we all came from
The dreams we have, the love we share
This is what we're waiting for

And in my mind, in my head
This is where we all came from
The dreams we have, the love we share
This is what we're waiting for

In my mind, in my head
This is where we all came from
In my mind, in my head
This is where we all came from

In my mind, in my head
This is where we all came from
The dreams we have, the love we share
This is what we're waiting for

In my mind, in my head
This is where we all came from
In my mind, in my head
This is where we all came from

In my mind, in my head
This is where we all came from
In my mind, in my head
This is where we all came from"
